date,region,product,sales_amount,quantity,customer_count
2023-04-14,North,Product A,748.6869328109129,60,26
2023-04-14,North,Product B,1257.8406102813747,62,21
2023-04-14,North,Product C,1121.653433268838,44,30
2023-04-14,North,Product D,1269.1870015676632,61,25
2023-04-14,South,Product A,1299.0916490485915,50,21
2023-04-14,South,Product B,943.0748991492642,52,19
2023-04-14,South,Product C,1224.1934047228756,50,27
2023-04-14,South,Product D,1161.1149405612348,43,26
2023-04-14,East,Product A,991.7503742041594,55,29
2023-04-14,East,Product B,1431.8242309206585,44,23
2023-04-14,East,Product C,919.0409241159414,52,21
2023-04-14,East,Product D,1226.5609394349615,54,21
2023-04-14,West,Product A,814.214703507854,45,28
2023-04-14,West,Product B,899.1742652696672,39,17
2023-04-14,West,Product C,1044.1261608614327,60,16
2023-04-14,West,Product D,929.5824505092238,50,26
2023-04-15,North,Product A,858.5120910375624,32,18
2023-04-15,North,Product B,1441.9711331496928,51,34
2023-04-15,North,Product C,1255.5713310061028,56,31
2023-04-15,North,Product D,1114.0974661727148,60,22
2023-04-15,South,Product A,924.5226965075581,44,26
2023-04-15,South,Product B,1268.970806236139,49,33
2023-04-15,South,Product C,637.6021324875892,50,25
2023-04-15,South,Product D,809.861861316949,50,20
2023-04-15,East,Product A,917.0167443759345,53,28
2023-04-15,East,Product B,1300.390593037719,48,27
2023-04-15,East,Product C,959.5322186259825,53,21
2023-04-15,East,Product D,963.3509513581437,55,20
2023-04-15,West,Product A,741.3755499190058,46,19
2023-04-15,West,Product B,1016.7745003521867,56,18
2023-04-15,West,Product C,1021.0557247819356,53,26
2023-04-15,West,Product D,1030.1204985689267,54,39
2023-04-16,North,Product A,1006.8666777137671,54,20
2023-04-16,North,Product B,927.5001994235863,50,31
2023-04-16,North,Product C,1071.8110186960732,56,31
2023-04-16,North,Product D,1266.845838834538,51,25
2023-04-16,South,Product A,1088.0707987755827,54,35
2023-04-16,South,Product B,895.8062897537809,52,32
2023-04-16,South,Product C,1230.7005699563088,58,25
2023-04-16,South,Product D,1232.514733637568,46,23
2023-04-16,East,Product A,992.3352328605255,53,23
2023-04-16,East,Product B,1163.7531941697632,48,18
2023-04-16,East,Product C,822.228060392865,52,25
2023-04-16,East,Product D,968.0503004016826,46,32
2023-04-16,West,Product A,1175.8028309114015,61,33
2023-04-16,West,Product B,810.7018408023143,66,28
2023-04-16,West,Product C,693.9441728140425,54,26
2023-04-16,West,Product D,975.5128020505205,67,20
2023-04-17,North,Product A,710.7003592918625,50,28
2023-04-17,North,Product B,906.9848107597988,38,19
2023-04-17,North,Product C,899.1154633405661,47,18
2023-04-17,North,Product D,696.021440076203,41,33
2023-04-17,South,Product A,1158.151862446506,50,26
2023-04-17,South,Product B,995.5939854966119,40,24
2023-04-17,South,Product C,891.3159140446966,39,30
2023-04-17,South,Product D,1252.7711878192777,52,23
2023-04-17,East,Product A,351.69723493417587,42,30
2023-04-17,East,Product B,1059.4320047616443,56,21
2023-04-17,East,Product C,985.832630416782,60,27
2023-04-17,East,Product D,1018.2249734506754,50,25
2023-04-17,West,Product A,891.9247322025891,42,41
2023-04-17,West,Product B,839.7032156337987,45,27
2023-04-17,West,Product C,1124.5888060826617,44,28
2023-04-17,West,Product D,1128.3083289872025,48,20
2023-04-18,North,Product A,669.551464529302,56,22
2023-04-18,North,Product B,1193.3913290689634,42,27
2023-04-18,North,Product C,950.6857891480852,45,24
2023-04-18,North,Product D,1147.0264226108181,54,21
2023-04-18,South,Product A,1323.1744980244628,57,21
2023-04-18,South,Product B,807.0213399627231,50,19
2023-04-18,South,Product C,623.942317886243,57,26
2023-04-18,South,Product D,794.9561828525134,57,28
2023-04-18,East,Product A,962.161963744984,50,21
2023-04-18,East,Product B,982.7324283506546,56,27
2023-04-18,East,Product C,893.5712219653796,52,25
2023-04-18,East,Product D,922.2863559017594,46,12
2023-04-18,West,Product A,827.1429476118929,57,24
2023-04-18,West,Product B,1227.1241170982953,55,18
2023-04-18,West,Product C,873.2820969012374,53,27
2023-04-18,West,Product D,618.752675982124,55,25
2023-04-19,North,Product A,962.5545356986239,48,26
2023-04-19,North,Product B,1206.5315033244024,60,29
2023-04-19,North,Product C,715.1664799624803,46,26
2023-04-19,North,Product D,1382.3212134126643,39,29
2023-04-19,South,Product A,962.4545952840232,46,24
2023-04-19,South,Product B,1168.1213425566766,52,29
2023-04-19,South,Product C,967.985102678339,58,34
2023-04-19,South,Product D,951.3179394864184,53,22
2023-04-19,East,Product A,1029.756126961461,49,25
2023-04-19,East,Product B,965.7487390350132,57,29
2023-04-19,East,Product C,698.5548359232123,59,26
2023-04-19,East,Product D,888.6564204285673,39,20
2023-04-19,West,Product A,1131.0467257027522,48,27
2023-04-19,West,Product B,1051.399489117166,55,25
2023-04-19,West,Product C,922.7954404258604,48,34
2023-04-19,West,Product D,816.8489917732879,41,23
2023-04-20,North,Product A,1161.9315060296483,58,20
2023-04-20,North,Product B,1046.1423498149925,51,20
2023-04-20,North,Product C,1079.182844191609,49,29
2023-04-20,North,Product D,976.5655990051249,51,25
2023-04-20,South,Product A,1046.7730202018495,47,24
2023-04-20,South,Product B,1232.9981765127845,49,24
2023-04-20,South,Product C,970.7038658543677,52,28
2023-04-20,South,Product D,1201.2822080053108,61,20
2023-04-20,East,Product A,1057.4545028054854,43,21
2023-04-20,East,Product B,1188.743101151209,49,24
2023-04-20,East,Product C,872.6309571459221,55,37
2023-04-20,East,Product D,1148.20339026729,60,39
2023-04-20,West,Product A,840.8689732348384,43,17
2023-04-20,West,Product B,1279.8835853307767,53,27
2023-04-20,West,Product C,648.8988822590745,64,41
2023-04-20,West,Product D,1090.7810458882695,45,28
2023-04-21,North,Product A,1201.4608714946526,54,23
2023-04-21,North,Product B,1004.6770429317015,42,23
2023-04-21,North,Product C,1120.7426481088391,47,29
2023-04-21,North,Product D,1280.3000693104316,44,19
2023-04-21,South,Product A,1030.5051765795233,49,24
2023-04-21,South,Product B,689.6925158063747,48,26
2023-04-21,South,Product C,1083.4190648846493,43,22
2023-04-21,South,Product D,803.0732625964089,34,28
2023-04-21,East,Product A,1107.0917494819266,52,25
2023-04-21,East,Product B,1241.8020397801995,49,24
2023-04-21,East,Product C,1209.6407935350553,57,37
2023-04-21,East,Product D,832.3647035336937,62,28
2023-04-21,West,Product A,814.5253988608133,56,30
2023-04-21,West,Product B,1257.6867245006777,42,24
2023-04-21,West,Product C,935.2182293568156,47,22
2023-04-21,West,Product D,1042.3758357657769,56,27
2023-04-22,North,Product A,1127.7086634535199,60,20
2023-04-22,North,Product B,1339.524755941868,50,37
2023-04-22,North,Product C,1012.1570745002606,58,21
2023-04-22,North,Product D,1385.2571709710787,47,26
2023-04-22,South,Product A,929.5092536724517,59,31
2023-04-22,South,Product B,1429.6593727573918,41,26
2023-04-22,South,Product C,529.1034154606796,53,22
2023-04-22,South,Product D,1003.6504921712226,54,30
2023-04-22,East,Product A,971.0266489707811,40,25
2023-04-22,East,Product B,1081.1648173347628,36,26
2023-04-22,East,Product C,946.8159851608896,49,23
2023-04-22,East,Product D,1111.374944473629,48,25
2023-04-22,West,Product A,980.7998676532284,57,31
2023-04-22,West,Product B,960.3880473562187,58,27
2023-04-22,West,Product C,923.1636668586049,50,30
2023-04-22,West,Product D,847.5733102971805,52,25
2023-04-23,North,Product A,908.1936653642199,59,18
2023-04-23,North,Product B,1116.344672994101,52,28
2023-04-23,North,Product C,841.9965806369584,58,26
2023-04-23,North,Product D,1138.5630420601844,59,20
2023-04-23,South,Product A,734.4402653041138,61,27
2023-04-23,South,Product B,942.2934198636408,46,22
2023-04-23,South,Product C,1101.8590647284016,44,23
2023-04-23,South,Product D,876.7857569327352,51,22
2023-04-23,East,Product A,559.4173293588563,60,19
2023-04-23,East,Product B,955.8868119465373,53,23
2023-04-23,East,Product C,1156.040344237215,55,35
2023-04-23,East,Product D,765.1595408559707,49,28
2023-04-23,West,Product A,935.0284147002908,46,12
2023-04-23,West,Product B,1171.9261573709691,59,27
2023-04-23,West,Product C,986.5106882889636,59,34
2023-04-23,West,Product D,1238.7223510345175,45,25
2023-04-24,North,Product A,662.5441840717663,53,28
2023-04-24,North,Product B,1166.242220639951,50,38
2023-04-24,North,Product C,1102.1070756902473,48,28
2023-04-24,North,Product D,1040.3477309592088,61,24
2023-04-24,South,Product A,979.2375031194066,58,21
2023-04-24,South,Product B,763.9079029535835,48,27
2023-04-24,South,Product C,1348.8622229486223,62,23
2023-04-24,South,Product D,1132.7195737121526,48,27
2023-04-24,East,Product A,1128.8621000216401,42,29
2023-04-24,East,Product B,1029.2951223306636,30,14
2023-04-24,East,Product C,1631.5542566088598,45,23
2023-04-24,East,Product D,1181.3574545864797,46,24
2023-04-24,West,Product A,1041.4278873557137,47,28
2023-04-24,West,Product B,952.1453705696297,61,24
2023-04-24,West,Product C,980.1371324415936,49,28
2023-04-24,West,Product D,945.5146198138257,45,29
2023-04-25,North,Product A,900.5365707284661,56,22
2023-04-25,North,Product B,1058.8164077586428,53,26
2023-04-25,North,Product C,1010.4914773778888,56,29
2023-04-25,North,Product D,1155.96572815101,47,31
2023-04-25,South,Product A,1231.448909546205,56,22
2023-04-25,South,Product B,965.7008799223521,51,22
2023-04-25,South,Product C,1135.8587639964699,49,23
2023-04-25,South,Product D,857.9726786325236,58,35
2023-04-25,East,Product A,1251.2394878827365,44,22
2023-04-25,East,Product B,1237.5426768276911,36,25
2023-04-25,East,Product C,1097.4436389260854,65,35
2023-04-25,East,Product D,1153.4614725204974,53,30
2023-04-25,West,Product A,1053.0327845493175,45,27
2023-04-25,West,Product B,870.2002959053684,43,18
2023-04-25,West,Product C,902.6647354236807,50,21
2023-04-25,West,Product D,1188.719555254589,52,29
2023-04-26,North,Product A,985.9552758850749,41,27
2023-04-26,North,Product B,942.5780990275314,58,24
2023-04-26,North,Product C,666.9749407391912,36,24
2023-04-26,North,Product D,599.6519665047476,45,30
2023-04-26,South,Product A,1055.5964880437843,43,25
2023-04-26,South,Product B,830.5052218869871,49,21
2023-04-26,South,Product C,944.8208557119652,43,25
2023-04-26,South,Product D,755.1195585905457,47,26
2023-04-26,East,Product A,1067.7516324560731,60,21
2023-04-26,East,Product B,974.3203468164783,52,28
2023-04-26,East,Product C,976.6857307093343,41,26
2023-04-26,East,Product D,1042.83378822635,41,22
2023-04-26,West,Product A,1112.95525286283,45,39
2023-04-26,West,Product B,1136.8972267105992,60,36
2023-04-26,West,Product C,1352.5959305074798,52,26
2023-04-26,West,Product D,898.4566461700572,32,24
2023-04-27,North,Product A,776.2953031576735,49,26
2023-04-27,North,Product B,1128.5710987925895,67,28
2023-04-27,North,Product C,1004.4701109932731,49,35
2023-04-27,North,Product D,802.6681944551779,52,23
2023-04-27,South,Product A,1283.0409053403646,44,35
2023-04-27,South,Product B,1368.3631218773214,49,31
2023-04-27,South,Product C,960.187489248026,60,19
2023-04-27,South,Product D,1036.9654067243307,46,31
2023-04-27,East,Product A,767.4122026294174,47,23
2023-04-27,East,Product B,928.51699036586,65,20
2023-04-27,East,Product C,1133.413094545671,57,18
2023-04-27,East,Product D,690.988718518713,55,29
2023-04-27,West,Product A,868.195234668066,44,23
2023-04-27,West,Product B,1265.7292823089288,63,30
2023-04-27,West,Product C,980.2558211088655,55,21
2023-04-27,West,Product D,1165.2844648383532,48,27
2023-04-28,North,Product A,969.0700586878334,53,30
2023-04-28,North,Product B,637.3413055965683,56,22
2023-04-28,North,Product C,968.9155134944481,60,31
2023-04-28,North,Product D,768.8584850166169,43,25
2023-04-28,South,Product A,957.2147067297669,37,24
2023-04-28,South,Product B,804.6108521236235,63,29
2023-04-28,South,Product C,792.8791887909211,64,31
2023-04-28,South,Product D,1176.2117784114866,39,20
2023-04-28,East,Product A,994.1296595768611,57,25
2023-04-28,East,Product B,1079.061450529866,60,22
2023-04-28,East,Product C,939.6947408461306,50,32
2023-04-28,East,Product D,703.1121863613148,42,24
2023-04-28,West,Product A,963.2919355967069,53,28
2023-04-28,West,Product B,977.0098137016315,41,15
2023-04-28,West,Product C,820.6828918705617,52,22
2023-04-28,West,Product D,1114.6894986710797,52,26
2023-04-29,North,Product A,932.84281220405,47,29
2023-04-29,North,Product B,769.0731322542312,64,24
2023-04-29,North,Product C,1407.1062913439189,35,22
2023-04-29,North,Product D,1398.4188814994907,54,26
2023-04-29,South,Product A,747.4270492543644,59,29
2023-04-29,South,Product B,754.0947497565228,47,28
2023-04-29,South,Product C,1306.4760765175242,40,26
2023-04-29,South,Product D,1084.1073411808138,72,33
2023-04-29,East,Product A,1212.4334895177321,61,26
2023-04-29,East,Product B,935.2970106431086,58,30
2023-04-29,East,Product C,561.6042687440238,50,20
2023-04-29,East,Product D,715.5530996986253,57,27
2023-04-29,West,Product A,1048.8196887004774,48,32
2023-04-29,West,Product B,1054.7822173694358,57,17
2023-04-29,West,Product C,914.1925503814668,38,29
2023-04-29,West,Product D,659.0428188419771,53,28
2023-04-30,North,Product A,940.9887620388715,60,27
2023-04-30,North,Product B,907.428742857124,48,30
2023-04-30,North,Product C,1187.7938937409585,46,25
2023-04-30,North,Product D,987.2244334337306,43,23
2023-04-30,South,Product A,1251.52262251533,47,33
2023-04-30,South,Product B,893.3095108448199,46,33
2023-04-30,South,Product C,658.1547201594808,36,18
2023-04-30,South,Product D,1078.3396032020946,56,23
2023-04-30,East,Product A,1123.6136987860084,46,27
2023-04-30,East,Product B,1069.3054036626002,50,24
2023-04-30,East,Product C,901.8775531946694,47,23
2023-04-30,East,Product D,943.4481344741264,37,32
2023-04-30,West,Product A,709.7547402197683,53,29
2023-04-30,West,Product B,815.1463194809857,51,28
2023-04-30,West,Product C,819.9679544252674,44,12
2023-04-30,West,Product D,917.3102593056409,46,25
2023-05-01,North,Product A,901.6911172386191,50,36
2023-05-01,North,Product B,874.5902770604519,46,21
2023-05-01,North,Product C,832.3276239998385,49,33
2023-05-01,North,Product D,757.4685734753373,41,18
2023-05-01,South,Product A,1076.691002970843,47,31
2023-05-01,South,Product B,801.7817729336773,54,20
2023-05-01,South,Product C,1043.8143125075337,44,25
2023-05-01,South,Product D,904.9215515570916,51,20
2023-05-01,East,Product A,813.3761822627716,46,24
2023-05-01,East,Product B,1134.694559231646,53,28
2023-05-01,East,Product C,869.7114900272637,57,21
2023-05-01,East,Product D,626.6598826392117,51,29
2023-05-01,West,Product A,1039.5351133908491,61,28
2023-05-01,West,Product B,495.6790397075914,51,24
2023-05-01,West,Product C,848.039573602445,41,31
2023-05-01,West,Product D,857.9969114216896,46,28
2023-05-02,North,Product A,1166.0322744692608,59,24
2023-05-02,North,Product B,1074.568449731165,57,24
2023-05-02,North,Product C,974.0653895942798,41,20
2023-05-02,North,Product D,692.6938619235923,55,20
2023-05-02,South,Product A,1019.35098368776,51,29
2023-05-02,South,Product B,677.0500275417338,62,24
2023-05-02,South,Product C,885.1026589167449,47,19
2023-05-02,South,Product D,1174.3405171197628,49,25
2023-05-02,East,Product A,1279.3520354796983,39,32
2023-05-02,East,Product B,1088.9936630752352,61,22
2023-05-02,East,Product C,1064.956318822023,51,25
2023-05-02,East,Product D,1095.9879482296558,57,33
2023-05-02,West,Product A,920.9906295660865,38,27
2023-05-02,West,Product B,1061.809367004807,46,30
2023-05-02,West,Product C,1195.0401083369532,50,19
2023-05-02,West,Product D,1073.8527555299809,55,21
2023-05-03,North,Product A,587.0269444632717,54,18
2023-05-03,North,Product B,1244.3609369953404,46,28
2023-05-03,North,Product C,840.8564672958777,54,29
2023-05-03,North,Product D,1349.2981263189245,48,34
2023-05-03,South,Product A,1127.381615800597,58,22
2023-05-03,South,Product B,904.9749443110793,49,28
2023-05-03,South,Product C,760.4084075318676,57,17
2023-05-03,South,Product D,914.6857494338853,39,21
2023-05-03,East,Product A,755.1225453284092,51,25
2023-05-03,East,Product B,821.4453385447698,46,26
2023-05-03,East,Product C,1172.5509183905374,39,23
2023-05-03,East,Product D,833.9859009741526,42,24
2023-05-03,West,Product A,648.358224668913,41,25
2023-05-03,West,Product B,949.7764330715119,48,21
2023-05-03,West,Product C,923.6737809173577,64,27
2023-05-03,West,Product D,1148.0251328210488,44,25
2023-05-04,North,Product A,1209.0920480964505,49,38
2023-05-04,North,Product B,959.7160199846053,43,19
2023-05-04,North,Product C,1286.7267217635756,49,29
2023-05-04,North,Product D,628.0673918900403,49,25
2023-05-04,South,Product A,1054.3367169000062,60,21
2023-05-04,South,Product B,1318.1591484342505,51,27
2023-05-04,South,Product C,967.5875795926352,55,30
2023-05-04,South,Product D,1239.0354823022833,45,27
2023-05-04,East,Product A,1013.178321720448,57,18
2023-05-04,East,Product B,1333.0284765087563,66,26
2023-05-04,East,Product C,975.7957937980872,59,24
2023-05-04,East,Product D,1145.4342519067898,48,20
2023-05-04,West,Product A,1369.5733991404206,34,16
2023-05-04,West,Product B,1238.1059287435353,53,27
2023-05-04,West,Product C,815.5297341876164,41,27
2023-05-04,West,Product D,836.1226339002419,55,24
2023-05-05,North,Product A,1164.028718824612,56,24
2023-05-05,North,Product B,906.4522632282836,40,21
2023-05-05,North,Product C,1281.723898689184,56,23
2023-05-05,North,Product D,974.8507405008455,46,28
2023-05-05,South,Product A,705.5291876978445,45,18
2023-05-05,South,Product B,1146.7900956728477,56,28
2023-05-05,South,Product C,1431.2699263458599,27,18
2023-05-05,South,Product D,923.8610752409816,48,19
2023-05-05,East,Product A,677.94737624164,48,23
2023-05-05,East,Product B,1150.6379899465098,51,23
2023-05-05,East,Product C,1081.5379473674354,51,23
2023-05-05,East,Product D,1116.1999079923385,53,25
2023-05-05,West,Product A,1113.9517839408359,51,16
2023-05-05,West,Product B,935.1646277918718,54,25
2023-05-05,West,Product C,714.6701578379306,64,22
2023-05-05,West,Product D,1099.8221013597883,57,22
2023-05-06,North,Product A,1205.4120853746035,41,16
2023-05-06,North,Product B,870.4255420706958,61,23
2023-05-06,North,Product C,1036.9925174684174,53,25
2023-05-06,North,Product D,1480.3167322060704,39,16
2023-05-06,South,Product A,986.3594939334662,56,22
2023-05-06,South,Product B,718.6561134880884,51,18
2023-05-06,South,Product C,1100.3800467401343,39,17
2023-05-06,South,Product D,994.2366796822754,30,27
2023-05-06,East,Product A,1038.5723686300382,57,22
2023-05-06,East,Product B,1303.684406130436,51,29
2023-05-06,East,Product C,881.6247867313815,32,27
2023-05-06,East,Product D,1254.854451746874,62,34
2023-05-06,West,Product A,794.5496224989743,55,28
2023-05-06,West,Product B,679.7637602376853,43,22
2023-05-06,West,Product C,844.03866485248,38,24
2023-05-06,West,Product D,1198.3852619773909,45,25
2023-05-07,North,Product A,953.8427695794555,65,23
2023-05-07,North,Product B,840.6026662372245,61,19
2023-05-07,North,Product C,1311.5810864636715,47,28
2023-05-07,North,Product D,1198.5256205958858,48,24
2023-05-07,South,Product A,1051.7775031425413,43,30
2023-05-07,South,Product B,786.8394577302483,62,23
2023-05-07,South,Product C,1000.4367181674072,57,27
2023-05-07,South,Product D,724.982953366583,47,24
2023-05-07,East,Product A,1083.702911831411,36,27
2023-05-07,East,Product B,900.6697895743507,44,25
2023-05-07,East,Product C,1114.4942823559472,41,29
2023-05-07,East,Product D,1130.1931357558883,53,27
2023-05-07,West,Product A,908.4630876641844,45,14
2023-05-07,West,Product B,1209.3425427551529,47,33
2023-05-07,West,Product C,1029.7095807185278,50,22
2023-05-07,West,Product D,939.6533892082729,50,24
2023-05-08,North,Product A,939.5805917950788,68,27
2023-05-08,North,Product B,1317.4801204831074,58,26
2023-05-08,North,Product C,690.4860411727377,55,24
2023-05-08,North,Product D,1040.788771503199,33,27
2023-05-08,South,Product A,1036.0610102675007,56,19
2023-05-08,South,Product B,808.7728594082921,54,24
2023-05-08,South,Product C,1164.5145842400962,60,25
2023-05-08,South,Product D,737.6912067925998,43,31
2023-05-08,East,Product A,973.3442569541689,40,28
2023-05-08,East,Product B,1041.097285512004,46,21
2023-05-08,East,Product C,662.3931349604643,42,22
2023-05-08,East,Product D,879.8504138722865,44,26
2023-05-08,West,Product A,1204.9548224563455,45,28
2023-05-08,West,Product B,1233.7160728546762,43,21
2023-05-08,West,Product C,1053.6826547389123,44,29
2023-05-08,West,Product D,1050.1902041424087,48,21
2023-05-09,North,Product A,886.1297152837725,46,27
2023-05-09,North,Product B,1118.3336099386263,57,20
2023-05-09,North,Product C,1023.1193477359816,43,19
2023-05-09,North,Product D,994.0467023327196,57,24
2023-05-09,South,Product A,778.108888910756,52,20
2023-05-09,South,Product B,1342.5422822552546,35,19
2023-05-09,South,Product C,1250.3894909026315,45,16
2023-05-09,South,Product D,1183.1647563195208,65,21
2023-05-09,East,Product A,1322.5736741414257,53,25
2023-05-09,East,Product B,1189.3236616660874,45,27
2023-05-09,East,Product C,1212.3633291979463,60,29
2023-05-09,East,Product D,1282.8058271123975,48,28
2023-05-09,West,Product A,794.0778057821199,40,26
2023-05-09,West,Product B,1045.3863887600496,48,20
2023-05-09,West,Product C,1131.3797412639294,65,32
2023-05-09,West,Product D,855.5305190769941,48,16
2023-05-10,North,Product A,886.5105437543297,51,21
2023-05-10,North,Product B,1360.3056815664372,49,30
2023-05-10,North,Product C,1173.561091908489,45,21
2023-05-10,North,Product D,1045.481015798324,61,16
2023-05-10,South,Product A,1078.376252449117,55,35
2023-05-10,South,Product B,793.080408078669,46,23
2023-05-10,South,Product C,1317.8294603272914,50,15
2023-05-10,South,Product D,1100.2258552129153,55,28
2023-05-10,East,Product A,1303.0636188647604,48,23
2023-05-10,East,Product B,891.6453527976796,42,23
2023-05-10,East,Product C,925.7075957824629,45,29
2023-05-10,East,Product D,644.8035506076214,51,21
2023-05-10,West,Product A,1238.8428966027984,49,22
2023-05-10,West,Product B,1260.2204126048186,37,26
2023-05-10,West,Product C,1239.4357062923825,45,29
2023-05-10,West,Product D,845.7915685717591,55,23
2023-05-11,North,Product A,1164.5977184006642,53,28
2023-05-11,North,Product B,1008.3083681127789,52,25
2023-05-11,North,Product C,1153.0874988750031,64,25
2023-05-11,North,Product D,1295.544059060415,56,19
2023-05-11,South,Product A,1100.8730131436819,49,19
2023-05-11,South,Product B,891.740181007552,53,18
2023-05-11,South,Product C,1024.7058403682186,55,26
2023-05-11,South,Product D,956.6536421687076,57,26
2023-05-11,East,Product A,865.7970308675093,53,21
2023-05-11,East,Product B,780.8321673992084,44,34
2023-05-11,East,Product C,1177.115416339009,50,32
2023-05-11,East,Product D,1356.3369572933702,39,19
2023-05-11,West,Product A,1197.5723164813019,47,20
2023-05-11,West,Product B,1091.8408363199057,41,24
2023-05-11,West,Product C,1054.7320238425004,46,28
2023-05-11,West,Product D,1313.3709414427572,42,24
2023-05-12,North,Product A,977.268631500192,41,26
2023-05-12,North,Product B,1319.8246481673468,49,22
2023-05-12,North,Product C,1112.5821320570171,58,28
2023-05-12,North,Product D,978.5110236411501,51,28
2023-05-12,South,Product A,1088.9183990146257,44,25
2023-05-12,South,Product B,1086.7670480177753,45,22
2023-05-12,South,Product C,1094.5630139855666,41,19
2023-05-12,South,Product D,455.5091718016122,63,29
2023-05-12,East,Product A,828.9034608148837,47,23
2023-05-12,East,Product B,945.2744779213464,46,33
2023-05-12,East,Product C,877.0111794967913,59,24
2023-05-12,East,Product D,834.9668200508925,49,35
2023-05-12,West,Product A,1006.8409369076151,44,32
2023-05-12,West,Product B,829.0750716489869,46,30
2023-05-12,West,Product C,701.3620375582137,50,25
2023-05-12,West,Product D,966.2430525168102,47,26
2023-05-13,North,Product A,1128.0053236768658,47,37
2023-05-13,North,Product B,1071.2825167068752,53,26
2023-05-13,North,Product C,1147.3526690335793,51,18
2023-05-13,North,Product D,1123.7720660289272,47,27
2023-05-13,South,Product A,832.7610298591658,50,32
2023-05-13,South,Product B,946.8343268706016,60,31
2023-05-13,South,Product C,1258.2937778130727,58,23
2023-05-13,South,Product D,1061.4006120010724,35,32
2023-05-13,East,Product A,1133.8876743084936,48,24
2023-05-13,East,Product B,977.574711277731,53,24
2023-05-13,East,Product C,587.718915195419,53,26
2023-05-13,East,Product D,1086.0725283012996,42,22
2023-05-13,West,Product A,821.2367138836775,51,32
2023-05-13,West,Product B,779.194873305523,49,27
2023-05-13,West,Product C,1337.1403508069943,58,15
2023-05-13,West,Product D,870.7515351706811,48,27
2023-05-14,North,Product A,1159.8136146284598,57,15
2023-05-14,North,Product B,1001.2262900870454,42,20
2023-05-14,North,Product C,1137.178091287584,65,24
2023-05-14,North,Product D,947.5532861234288,61,16
2023-05-14,South,Product A,1118.2181062650443,54,23
2023-05-14,South,Product B,968.7181442414394,74,36
2023-05-14,South,Product C,926.5954770556716,51,29
2023-05-14,South,Product D,921.9181627156734,58,24
2023-05-14,East,Product A,1208.4381153966035,66,26
2023-05-14,East,Product B,1046.6570082175745,32,20
2023-05-14,East,Product C,800.2859227035121,48,25
2023-05-14,East,Product D,721.6033426405847,53,24
2023-05-14,West,Product A,1377.5250241252008,42,34
2023-05-14,West,Product B,806.9571846498905,45,30
2023-05-14,West,Product C,869.2515940386065,47,27
2023-05-14,West,Product D,1183.0805940969874,62,23
2023-05-15,North,Product A,1036.456044707574,66,30
2023-05-15,North,Product B,737.1600940753781,45,25
2023-05-15,North,Product C,1040.0067574624657,54,20
2023-05-15,North,Product D,986.5979916549558,42,19
2023-05-15,South,Product A,909.8519445394497,43,20
2023-05-15,South,Product B,599.6587996548933,55,23
2023-05-15,South,Product C,1028.2228993411186,39,26
2023-05-15,South,Product D,695.003011971188,46,37
2023-05-15,East,Product A,927.7539614171254,36,17
2023-05-15,East,Product B,1024.498185074891,42,28
2023-05-15,East,Product C,796.8673538240348,52,35
2023-05-15,East,Product D,1107.6423210984515,60,36
2023-05-15,West,Product A,845.1460155191891,40,35
2023-05-15,West,Product B,955.2666856393112,55,21
2023-05-15,West,Product C,965.6379072394652,62,25
2023-05-15,West,Product D,970.6736451912795,51,22
2023-05-16,North,Product A,754.1009684583825,51,25
2023-05-16,North,Product B,917.6153531228094,48,20
2023-05-16,North,Product C,905.9488567467286,46,17
2023-05-16,North,Product D,1299.7092721339707,40,25
2023-05-16,South,Product A,915.6835377119414,37,26
2023-05-16,South,Product B,1209.0112290462412,47,26
2023-05-16,South,Product C,1170.9807845272805,53,19
2023-05-16,South,Product D,1001.8790709151699,54,22
2023-05-16,East,Product A,915.5008209135132,49,24
2023-05-16,East,Product B,1205.5437497559067,40,30
2023-05-16,East,Product C,1097.348300431612,44,21
2023-05-16,East,Product D,1039.4626824580532,41,28
2023-05-16,West,Product A,802.2255304728833,52,29
2023-05-16,West,Product B,901.8254210212868,47,20
2023-05-16,West,Product C,946.4202531683003,31,29
2023-05-16,West,Product D,858.2443594557003,54,19
2023-05-17,North,Product A,1072.5991406865376,55,26
2023-05-17,North,Product B,765.2739214906404,48,29
2023-05-17,North,Product C,732.4651627824632,51,32
2023-05-17,North,Product D,1122.4343237237167,45,25
2023-05-17,South,Product A,782.4213975781483,47,25
2023-05-17,South,Product B,863.1515638969513,51,27
2023-05-17,South,Product C,1155.5470094495709,63,22
2023-05-17,South,Product D,1014.9371685273771,43,25
2023-05-17,East,Product A,980.9750244893061,60,28
2023-05-17,East,Product B,717.5848787368739,51,27
2023-05-17,East,Product C,621.5932855028659,43,25
2023-05-17,East,Product D,987.5727867061383,48,31
2023-05-17,West,Product A,675.4050075992872,58,22
2023-05-17,West,Product B,757.3073279694154,51,26
2023-05-17,West,Product C,1013.8170385448542,61,31
2023-05-17,West,Product D,437.8743366763832,59,21
2023-05-18,North,Product A,740.4543248637535,46,30
2023-05-18,North,Product B,707.5779089609171,59,24
2023-05-18,North,Product C,1257.826367087489,38,29
2023-05-18,North,Product D,1131.2813130979944,49,27
2023-05-18,South,Product A,777.3871797625645,36,21
2023-05-18,South,Product B,1086.6127893482637,35,26
2023-05-18,South,Product C,902.5665633941711,45,27
